city,hex,auc_inf,auc_cap
bogota,8866e0903bfffff,9.412629821552015,27.723540144242406
bogota,8866e09037fffff,9.953023643475388,68.23862019895847
bogota,8866e09035fffff,7.102590585568316,46.764039888097244
bogota,8866e428ddfffff,6.907201154784788,64.69727988846425
bogota,8866e0901bfffff,6.357432047452482,29.1864443303173
bogota,8866e092bdfffff,6.61264625046633,32.140312947928734
bogota,8866e090cbfffff,9.56223769026199,73.04511105519036
bogota,8866e090c1fffff,10.858571924828967,63.65358376885324
bogota,8866e090c9fffff,7.568057160850202,23.25433367944661
bogota,8866e090e9fffff,5.947537228488887,29.389197499336145
bogota,8866e09229fffff,9.190485980979465,47.52031761506041
bogota,8866e09243fffff,5.38250936697077,42.34683276182199
bogota,8866e42d45fffff,6.27812306901224,16.565895303459683
bogota,8866e09241fffff,10.302590177330634,20.685086241491568
bogota,8866e42acbfffff,4.058821986435721,37.86275674851031
bogota,8866e42105fffff,2.261635809206518,16.777653174182177
bogota,8866e42135fffff,0.0,0.0
bogota,8866e42123fffff,1.9985212483778563,11.515619207872065
bogota,8866e42f25fffff,5.789839492304298,34.21796670460137
bogota,8866e4288bfffff,5.5948124424444705,55.205325761339786
bogota,8866e42889fffff,7.38172640387627,37.51852399541415
bogota,8866e42f35fffff,1.2574024426753396,1.2574024426753396
bogota,8866e09231fffff,7.309206449358521,28.2614216639414
bogota,8866e0923dfffff,10.630263338861722,58.10312842098188
bogota,8866e09101fffff,5.461341519115944,36.967965197176795
bogota,8866e42899fffff,12.102191679330456,22.022744653477034
bogota,8866e42ab3fffff,10.86390443121403,39.588336727690184
bogota,8866e428dbfffff,9.769480728606796,17.724432016955454
bogota,8866e42883fffff,12.582026329435196,105.2754371255889
bogota,8866e09269fffff,10.658113891907766,61.03947205144928
bogota,8866e42a87fffff,7.494987381402432,65.430301220525
bogota,8866e42a85fffff,6.936686611905616,112.76456395865722
bogota,8866e42aa9fffff,5.186663197062497,62.58830691570658
bogota,8866e42aadfffff,6.337137462858149,43.4602434751519
bogota,8866e46699fffff,0.76680915296998,8.28118484703401
bogota,8866e09267fffff,5.19687350604245,17.186833886484656
bogota,8866e429b7fffff,4.059702381327794,23.524417644907096
bogota,8866e429b9fffff,4.887178973422463,30.910450276807893
bogota,8866e429b1fffff,3.1544347610672174,32.009982005370745
bogota,8866e429b3fffff,6.7359674675952785,19.61300612128383
bogota,8866e0924dfffff,7.867240832628189,17.888250931916048
bogota,8866e09055fffff,12.920733827988908,33.96563904138141
bogota,8866e0914bfffff,8.710516944223523,28.887704092094964
bogota,8866e09149fffff,13.336025013117364,26.241176871346834
bogota,8866e09141fffff,19.691036564908366,77.17048196168892
bogota,8866e0910bfffff,4.079903957995238,32.17198568413954
bogota,8866e09341fffff,9.057583194295429,11.709233623744982
bogota,8866e09345fffff,3.249847593668169,3.249847593668169
bogota,8866e09343fffff,7.162281228087988,46.16763910467386
bogota,8866e0931dfffff,7.041884941924043,22.652836802869388
bogota,8866e09045fffff,10.969653448878889,52.49533573470165
bogota,8866e0820bfffff,13.058370626323889,34.14892869377472
bogota,8866e08203fffff,5.6575999062724565,52.92458527095961
bogota,8866e08215fffff,6.593371014155808,19.44749650739592
bogota,8866e42ab7fffff,5.437753733187953,68.15570354496681
bogota,8866e42ab1fffff,5.519270605027704,24.08082361117458
bogota,8866e09063fffff,8.821697569187133,8.821697569187133
bogota,8866e428d5fffff,12.298854678241096,28.184503875470188
bogota,8866e42abdfffff,8.162429940620767,45.096391562728506
bogota,8866e42a81fffff,9.129898072979838,107.15172585123938
bogota,8866e0915bfffff,8.79673912340316,84.20097035639856
bogota,8866e0902dfffff,8.464223960719544,34.929342648837235
bogota,8866e09005fffff,8.369111247736715,47.03762032849342
bogota,8866e0932bfffff,9.028955486921134,29.973696079177973
bogota,8866e091c1fffff,6.555286058711569,67.16293338012005
bogota,8866e091c5fffff,7.949936902811718,62.40253784606993
bogota,8866e42f6dfffff,3.636706458289206,11.591657746637866
bogota,8866e42a97fffff,9.142419864050916,43.830857829539006
bogota,8866e42ad5fffff,8.157706368706348,39.30137312466845
bogota,8866e42ad1fffff,4.451916599837006,20.010344211868148
bogota,8866e42163fffff,2.8050342572881797,2.8050342572881797
bogota,8866e42129fffff,2.425547141926164,7.356635626804465
bogota,8866e4212dfffff,2.1621171115397355,12.742726349975936
bogota,8866e42ac9fffff,5.192967350898115,14.145144580193557
bogota,8866e42acdfffff,0.0,0.0
bogota,8866e42aa5fffff,10.299179150771778,34.722627318822894
bogota,8866e42aa3fffff,5.236317157559336,39.600939385722874
bogota,8866e42aa1fffff,0.5036468702604209,4.6577779896000475
bogota,8866e428e3fffff,2.9019214656934467,16.160173612941215
bogota,8866e428e1fffff,4.568084129910285,41.364431890585124
bogota,8866e428e9fffff,4.997841271371646,54.611241546817105
bogota,8866e429dbfffff,7.698303927639192,62.66976622254763
bogota,8866e42999fffff,6.222943940865948,36.43869512911144
bogota,8866e42991fffff,12.369595978331684,63.92775646730119
bogota,8866e4299dfffff,9.025526185799277,58.92207883803113
bogota,8866e428e5fffff,3.151426778621623,13.554334864753072
bogota,8866e429abfffff,1.909881717329857,16.693994983296626
bogota,8866e429a1fffff,2.321996021793946,16.331321884350007
bogota,8866e42f69fffff,10.20556359124338,92.47424662009495
bogota,8866e428bbfffff,7.124452065310596,15.02678304456569
bogota,8866e428bdfffff,7.041967235504467,59.825251548878356
bogota,8866e42835fffff,0.9012756214074558,0.9012756214074558
bogota,8866e42837fffff,7.752102001557121,31.616955866603107
bogota,8866e429d9fffff,11.849295282733912,85.21011706358154
bogota,8866e0910dfffff,10.667827367746922,39.013436477199875
bogota,8866e0916bfffff,9.115171865640793,55.32063601231276
bogota,8866e09161fffff,7.1074028924060695,63.97720998705635
bogota,8866e09145fffff,10.655817515111538,60.356578054744624
bogota,8866e46497fffff,7.0258989643996435,61.728084882961426
bogota,8866e09329fffff,7.029547079869125,32.42174957130373
bogota,8866e090e3fffff,4.878639064902937,15.317191560466306
bogota,8866e090d5fffff,2.9077495340651116,2.9077495340651116
bogota,8866e42f65fffff,4.676813677965073,12.32117168818812
bogota,8866e42a93fffff,10.234722340153732,44.20642968121271
bogota,8866e42f45fffff,4.8306021148909855,35.058882800746254
bogota,8866e42f4dfffff,1.4206133003346413,5.953427167235019
bogota,8866e42a9bfffff,5.901737494086189,62.87366976486671
bogota,8866e42a99fffff,6.882501571674788,56.496169638718015
bogota,8866e42ad3fffff,11.598002047626922,16.763137377551907
bogota,8866e421adfffff,0.29960793911382,8.66514877268124
bogota,8866e42f6bfffff,5.188931176759263,10.149083349883718
bogota,8866e428b5fffff,8.415807142152744,11.067457571602297
bogota,8866e42ae3fffff,3.2850496424665474,49.8772460076788
bogota,8866e42f67fffff,6.625896233158174,26.777904422344985
bogota,8866e42f63fffff,6.766100669194022,9.417751098643576
bogota,8866e42a8dfffff,10.846117796796614,55.11523006918919
bogota,8866e429a3fffff,9.326646745826983,44.711091829032824
bogota,8866e429bdfffff,5.006731242569715,5.006731242569715
bogota,8866e429b5fffff,5.841922433752134,18.577270855849655
bogota,8866e42f61fffff,9.776328191052148,45.52399394973577
bogota,8866e42f2dfffff,5.5056261901611085,38.89928038064104
bogota,8866e42839fffff,14.703108811029736,73.31570642612145
bogota,8866e4281bfffff,10.389080162303316,52.619479980559355
bogota,8866e42817fffff,11.006421547675123,57.82056706255021
bogota,8866e42ac7fffff,0.0,0.0
bogota,8866e42ae7fffff,1.3148183257564534,23.843359200592023
bogota,8866e42a9dfffff,4.251605103937681,51.66606139093879
bogota,8866e42ad7fffff,9.373285473983179,48.62783537407502
bogota,8866e0900bfffff,10.247791704414158,35.872771578162805
bogota,8866e428b3fffff,4.407298557517676,20.08702814104093
bogota,8866e091d5fffff,14.399114257390565,43.25429105360573
bogota,8866e42ab5fffff,7.461046853495921,31.074946495680503
bogota,8866e428ebfffff,7.153829597684938,51.6469749125098
bogota,8866e428c5fffff,0.0,0.0
bogota,8866e428cdfffff,12.60007624825576,34.77731770429128
bogota,8866e428c9fffff,2.54822392395468,7.851524782853787
bogota,8866e42aa7fffff,1.8108697819284452,7.114170640827553
bogota,8866e42819fffff,8.665864759299042,45.50424549527044
bogota,8866e090a9fffff,5.068432580227951,35.637007811506535
bogota,8866e090e7fffff,12.463418540651215,51.710480101140384
bogota,8866e090adfffff,7.4930835963356435,50.99462491682609
bogota,8866e08207fffff,9.21113644322877,48.4499328789736
bogota,8866e08205fffff,2.028494608338679,9.735470390265224
bogota,8866e08201fffff,9.0315687659264,31.764187352062144
bogota,8866e08247fffff,10.718679281116724,47.15726201448438
bogota,8866e090a7fffff,8.85207056897683,39.51633457279346
bogota,8866e090a5fffff,6.737682506375308,39.21595159414787
bogota,8866e090a1fffff,10.9999031227653,54.7967200587413
bogota,8866e091d3fffff,2.3368210175270154,7.316979971315316
bogota,8866e09085fffff,11.01313991882205,21.379694031504577
bogota,8866e090abfffff,10.514271894540025,26.243717696271645
bogota,8866e09113fffff,9.345279614587575,31.922468906888167
bogota,8866e09117fffff,7.775540907198992,25.417625507859007
bogota,8866e09111fffff,10.425739182916617,54.453292920424765
bogota,8866e0911dfffff,12.780437360456665,46.35127993808803
bogota,8866e09115fffff,5.530234656260733,13.290934391883493
bogota,8866e09151fffff,6.423652411779095,31.79092958322529
bogota,8866e42983fffff,4.652583271271312,12.238845426661813
bogota,8866e42981fffff,2.561619494271905,23.077970272220007
bogota,8866e429ebfffff,2.4846430639554185,17.8705698103452
bogota,8866e429d5fffff,11.326163390650663,34.548402313466305
bogota,8866e42989fffff,5.453934523758776,41.040527818950544
bogota,8866e429d7fffff,10.290749701684058,78.48816145517641
bogota,8866e42833fffff,4.598511864737612,34.74865705222156
bogota,8866e090edfffff,5.298401040106182,37.295898330964036
bogota,8866e08243fffff,3.4194681525153583,8.528676105217038
bogota,8866e090e5fffff,12.197589594927827,32.3128785727015
bogota,8866e09087fffff,7.369056031904028,28.235548861268384
bogota,8866e0908dfffff,9.635169678456853,30.396150673995404
bogota,8866e42831fffff,1.3082086390178227,21.68715103628375
bogota,8866e42823fffff,6.077745978591977,11.870481119309906
bogota,8866e42827fffff,0.2766883022804053,2.370353304401228
bogota,8866e429c9fffff,0.0,0.0
bogota,8866e42821fffff,0.46441178709131425,7.135089600776332
bogota,8866e42829fffff,0.0,0.0
bogota,8866e42807fffff,7.725236982879036,32.932598063095824
bogota,8866e42805fffff,5.074542207469475,31.452198827296122
bogota,8866e4282bfffff,8.61864995174672,21.515554335853054
bogota,8866e4283dfffff,9.670026078044224,39.835921886794594
bogota,8866e42803fffff,8.010051962693128,46.23893090669441
bogota,8866e4280bfffff,11.512479840610396,37.702960115873324
bogota,8866e42857fffff,7.358690552782021,93.67566875378621
bogota,8866e09301fffff,5.318281372835887,28.06233081248744
bogota,8866e42aebfffff,0.34459258602679654,0.34459258602679654
bogota,8866e42853fffff,6.148009396408736,45.07199091298258
bogota,8866e09335fffff,10.172916097739607,95.6400434194238
bogota,8866e0821dfffff,8.213459718532999,17.321512688911422
bogota,8866e08211fffff,1.1657272786122164,1.1657272786122164
bogota,8866e091c7fffff,8.07009749023843,34.10839537257129
bogota,8866e09189fffff,10.588997448053762,51.790230919658974
bogota,8866e0913bfffff,7.032248869368076,27.076445446497004
bogota,8866e09059fffff,12.58169804565636,25.839950192904126
bogota,8866e09103fffff,8.364318817535214,37.29873943367103
bogota,8866e09139fffff,4.38814802849749,21.902154530856173
bogota,8866e42a91fffff,9.269504705691098,33.134358570737085
bogota,8866e42adbfffff,1.0921975454026884,14.350449692650455
bogota,8866e4298bfffff,9.785189451782399,61.37806796454465
bogota,8866e09307fffff,8.794185701193896,37.29959626697969
bogota,8866e09163fffff,9.157501355371243,37.653275152590474
bogota,8866e09167fffff,6.299585536431724,42.71794528429805
bogota,8866e09165fffff,7.528921242559587,38.98602480725625
bogota,8866e0916dfffff,7.3651295667687355,37.84930991241406
bogota,8866e464b3fffff,8.419939317203887,11.07158974665344
bogota,8866e46495fffff,4.9208941067909695,22.995910308376075
bogota,8866e4649dfffff,0.8865328924539778,3.538183321903532
bogota,8866e46491fffff,8.177165741149361,20.726672608156676
bogota,8866e4649bfffff,7.27860517465216,20.336232112071205
bogota,8866e46493fffff,11.100606792181695,63.266954810572344
bogota,8866e429c1fffff,4.791514529988179,18.049766677235944
bogota,8866e09169fffff,7.91585628001983,61.68994337407792
bogota,8866e0914dfffff,20.787744389924576,78.17439894534648
bogota,8866e46499fffff,9.687012523370644,64.3261727519652
bogota,8866e09327fffff,9.609096317265958,51.54409270257657
bogota,8866e429c3fffff,6.811622299357767,104.83414670676517
bogota,8866e09105fffff,5.81195308883123,13.666932936264962
bogota,8866e09155fffff,8.161164042378545,17.595912746020943
bogota,8866e09153fffff,6.551412729718493,46.12426989656692
bogota,8866e092cbfffff,0.0,0.0
bogota,8866e09353fffff,9.313486616410621,32.4738859865567
bogota,8866e4298dfffff,9.382010781944844,27.698400029513603
bogota,8866e429e3fffff,1.6606484510059105,9.055357308166556
bogota,8866e429c7fffff,2.750396119968993,21.137105437714336
bogota,8866e09323fffff,11.992995597030992,52.86809600828175
bogota,8866e09321fffff,3.1910382539516347,18.463711427295173
bogota,8866e0826bfffff,4.287039350621222,27.72433574786613
bogota,8866e0930bfffff,5.377371368854063,15.337013640947408
bogota,8866e09355fffff,1.2804741031213236,3.6970374217600552
bogota,8866e09309fffff,2.9103919639042317,21.26428074378561
bogota,8866e42167fffff,2.3567524530592125,31.219108584909463
bogota,8866e4210dfffff,3.5373547428593697,27.402208607905347
bogota,8866e42995fffff,0.8961609081306445,34.852537911161065
bogota,8866e090a3fffff,0.9394007580902791,3.1971655617776507
bogota,8866e42a5bfffff,0.8965735627169131,0.8965735627169131
bogota,8866e42ac1fffff,5.393023633071348,23.794166206797662
bogota,8866e42ac5fffff,1.3777875384490075,9.332738826797668
bogota,8866e42107fffff,3.401340558923077,7.599092519815001
bogota,8866e42801fffff,6.241134079981023,48.51751938474111
bogota,8866e42809fffff,0.10858138530135415,17.760189179769323
bogota,8866e42f41fffff,2.5432873445732307,7.846588203472338
bogota,8866e42127fffff,0.0,13.020015739574488
bogota,8866e466d3fffff,0.22376025847293285,0.22376025847293285
bogota,8866e0934dfffff,1.60855233197079,25.080258372578854
bogota,8866e09347fffff,1.4678242795422831,1.4678242795422831
bogota,8866e42f07fffff,0.0,0.0
bogota,8866e09305fffff,3.5973917450574615,14.203993462855676
bogota,8866e09325fffff,9.34288006043248,25.217953019437278
bogota,8866e0930dfffff,0.0,0.0
bogota,8866e09083fffff,6.35098038724032,22.22122974107305
bogota,8866e08239fffff,2.118307557077138,12.220784636451825
bogota,8866e429adfffff,0.9904484695762751,3.1950153544291418
bogota,8866e46693fffff,1.1259555647087482,1.1259555647087482
bogota,8866e42121fffff,0.0,7.954951288348662
bogota,8866e090ddfffff,3.5459556431968142,21.899844554408674
bogota,8866e091e1fffff,5.844699635718489,13.722475527931795
bogota,8866e09129fffff,0.6728007158545901,13.931052863102357
bogota,8866e08249fffff,0.09270953952555706,0.09270953952555706
bogota,8866e0824dfffff,10.275519821755804,36.47054234956304
bogota,8866e42d35fffff,0.7136779050397409,8.668629193388401
bogota,8866e091abfffff,7.560571466337416,54.37528979235234
bogota,8866e09185fffff,6.069576342546618,42.073330711641596
bogota,8866e09089fffff,8.097660419269946,51.62769184637172
bogota,8866e4213dfffff,0.0,0.0
bogota,8866e42addfffff,0.12604773870579672,0.12604773870579672
bogota,8866e421a5fffff,1.7266273645563346,1.7266273645563346
bogota,8866e429a9fffff,5.075747471104129,17.734664946160006
bogota,8866e092b5fffff,8.266838384577964,52.3438352191441
bogota,8866e092b7fffff,1.0215216308707082,1.0215216308707082
bogota,8866e092b9fffff,2.390739876952502,10.345691165301162
bogota,8866e090b7fffff,7.551552164980055,10.170920898380507
bogota,8866e09095fffff,2.886491724799732,36.646298281270816
bogota,8866e090b9fffff,10.554369270383098,41.044128654136465
bogota,8866e08253fffff,6.0628023591772955,32.52466348657423
bogota,8866e08251fffff,1.3400970127599026,6.643397871659011
bogota,8866e08259fffff,3.187425120350366,9.135616950834287
bogota,8866e090bbfffff,2.5394276307011974,34.35923278409583
bogota,8866e090b1fffff,8.284398999837896,28.868673975606153
bogota,8866e0825dfffff,2.754040340378381,2.754040340378381
bogota,8866e09081fffff,8.286866137942605,28.726845387104596
bogota,8866e090b3fffff,4.247980632321489,9.009825123918288
bogota,8866e0908bfffff,1.2064331726707624,13.246047951237557
bogota,8866e090bdfffff,4.176000851685263,40.40065547607457
bogota,8866e0952dfffff,0.10743722635038223,0.10743722635038223
bogota,8866e0825bfffff,0.8319974756401685,0.8319974756401685
bogota,8866e08257fffff,1.9975465009360653,17.907449077633387
bogota,8866e09181fffff,9.635589759353186,83.28950110538551
bogota,8866e091a9fffff,2.1078679424658113,9.791481840083742
bogota,8866e0918dfffff,5.996673395054143,52.307556175602954
bogota,8866e09187fffff,8.98903794236762,34.23963751575562
bogota,8866e09183fffff,8.205757080264005,32.67948010228018
bogota,8866e09195fffff,6.815212271017843,33.17236741299047
bogota,8866e091bdfffff,2.587759615440928,2.587759615440928
bogota,8866e091b9fffff,6.016867285382677,30.657353019139908
bogota,8866e091e9fffff,10.16881032740842,55.35137554289136
bogota,8866e091e3fffff,3.36772450342142,3.36772450342142
bogota,8866e091ebfffff,4.8410819370060905,25.49638929752972
bogota,8866e08241fffff,0.8115274795624869,3.4096489547516375
bogota,8866e09191fffff,0.7519837661895103,0.7519837661895103
bogota,8866e091edfffff,7.6593103060520304,15.231183160517189
bogota,8866e0823dfffff,0.7180471070187546,3.369697536468309
bogota,8866e08255fffff,8.102042202483664,37.10741739950927
bogota,8866e08269fffff,0.2753698093211189,0.2753698093211189
bogota,8866e091a1fffff,2.0069715122947462,6.2130115351698745
bogota,8866e429e7fffff,2.7871746306155236,44.50849147661935
bogota,8866e464bbfffff,6.446878662296489,30.31173252734247
