city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec98ce7fffff,0.001217067202391283,0.19047619047619047,28.324913089550904,20.81289057055166
istanbul,881ec91665fffff,0.003356120168875774,0.09090909090909091,13.564403988216938,14.6231594865402
istanbul,881ec9154dfffff,0.1499487112294474,0.19230769230769232,32.07549157634136,6.727358077721935
istanbul,881ec91549fffff,0.032717609027408875,0.2987012987012987,29.05535555109209,7.303760309052958
istanbul,881ec91723fffff,0.0015506993212271102,0.26136363636363635,34.13294901041506,8.248172827997545
istanbul,881ec91735fffff,0.0,0.6129032258064516,4.198975017900351,7.95582619853066
istanbul,881ec9173dfffff,0.05991762871259941,0.38961038961038963,11.391005290971254,8.880571939973196
istanbul,881ec9172bfffff,0.11264501027992378,0.25,31.133098458748893,9.19597146404803
istanbul,881ec91707fffff,0.049434062138622385,0.17579250720461095,28.426830824835218,9.812228080208675
istanbul,881ec91739fffff,0.01364207119831731,0.14035087719298245,27.313610516558025,9.56864147247873
istanbul,881ec91703fffff,0.08212542016765242,0.07317073170731707,26.6258458242326,10.481205297152654
istanbul,881ec910d3fffff,0.03438292768256698,0.2141057934508816,14.728940059196546,8.736835438909619
istanbul,881ec9172dfffff,0.01669731267723067,0.3380952380952381,4.5545554664093455,9.129112081387449
istanbul,881ec9108bfffff,0.013518343147358213,0.35175879396984927,9.880466779710526,8.240438668024787
istanbul,881ec91765fffff,0.03599539819267129,0.32172470978441126,9.997692744209159,10.645982172221936
istanbul,881ec910dbfffff,0.040577828738267825,0.26322930800542743,7.630517097708041,9.690808467142455
istanbul,881ec9176dfffff,0.1504616105699001,0.2975871313672922,11.72111311702217,11.602044661034164
istanbul,881ec91769fffff,0.0382809911956911,0.0891089108910891,6.253797032544551,12.010871044578648
istanbul,881ec910c7fffff,0.14202883679369357,0.23843416370106763,37.76271953021482,9.842633701349063
istanbul,881ec910c1fffff,0.1613623982714603,0.3226890756302521,28.919464556530848,10.706058181837154
istanbul,881ec9109bfffff,0.028282751215754617,0.09345794392523364,29.58988206070639,7.208028259572475
